standard_taxon,TraitName1,avg.value,data.type
ANDRYALA INTEGRIFOLIA,Leaf K,25.8748305,traits.at.species.level
ANDRYALA INTEGRIFOLIA,Leaf N,32.0528322433333,traits.at.species.level
ANDRYALA INTEGRIFOLIA,Leaf P,4.1370795,traits.at.species.level
ANDRYALA INTEGRIFOLIA,Seed dry mass,0.185,traits.at.species.level
ANDRYALA INTEGRIFOLIA,SLA,22.1834581851396,traits.at.species.level
ANEMONE CANADENSIS,Height,0.435294117647059,traits.at.species.level
ANEMONE CANADENSIS,Leaf N,11,traits.at.species.level
ANEMONE CANADENSIS,Leaf P,3.1,traits.at.species.level
ANEMONE CANADENSIS,Seed dry mass,2.521,traits.at.species.level
ANEMONE CANADENSIS,SLA,33.01110975075,traits.at.species.level
ANEMONE CYLINDRICA,Leaf N,20.1470892571429,traits.at.species.level
ANEMONE CYLINDRICA,Seed dry mass,1.06246340575747,traits.at.species.level
ANEMONE CYLINDRICA,SLA,14.7589449790425,traits.at.species.level
ANEMONE NEMOROSA,Height,0.21375,traits.at.species.level
ANEMONE NEMOROSA,LA,2889.65,traits.at.species.level
ANEMONE NEMOROSA,Leaf C,455.881928266667,traits.at.species.level
ANEMONE NEMOROSA,Leaf N,29.53261157125,traits.at.species.level
ANEMONE NEMOROSA,Leaf P,2.86666666666667,traits.at.species.level
ANEMONE NEMOROSA,Seed dry mass,3.308,traits.at.species.level
ANEMONE NEMOROSA,SLA,24.9077419941262,traits.at.species.level
ANEMONE OBTUSILOBA,Leaf C,451.64001001,traits.at.species.level
ANEMONE OBTUSILOBA,Leaf N,20.573333667,traits.at.species.level
ANEMONE OBTUSILOBA,Leaf P,0.89745775,traits.at.species.level
ANEMONE OBTUSILOBA,SLA,95.335149285,traits.at.species.level
ANEMONE RIVULARIS,Leaf C,453.4,traits.at.species.level
ANEMONE RIVULARIS,Leaf N,21.7,traits.at.species.level
ANEMONE RIVULARIS,Leaf P,1.13275601,traits.at.species.level
ANEMONE RIVULARIS,SLA,84.157524115,traits.at.species.level
ANEMONE TRULLIFOLIA,Leaf C,441.061113891667,traits.at.species.level
ANEMONE TRULLIFOLIA,Leaf N,22.5777772216667,traits.at.species.level
ANEMONE TRULLIFOLIA,Leaf P,0.96946675,traits.at.species.level
ANEMONE TRULLIFOLIA,SLA,109.165376125,traits.at.species.level
ANEMONE VERNALIS,Height,0.125,traits.at.species.level
ANEMONE VERNALIS,LA,586.3075,traits.at.species.level
ANEMONE VERNALIS,Leaf N,25.44645,traits.at.species.level
ANEMONE VERNALIS,SLA,10.23,traits.at.species.level
ANGELICA ARCHANGELICA,LA,29260.4163636364,traits.at.species.level
ANGELICA ARCHANGELICA,Leaf C,412.694575473064,traits.at.species.level
ANGELICA ARCHANGELICA,Leaf N,29.3557297256845,traits.at.species.level
ANGELICA ARCHANGELICA,Leaf P,0.89771660045884,traits.at.species.level
ANGELICA ARCHANGELICA,SLA,19.5472332433367,traits.at.species.level
ANGELICA GENUFLEXA,Leaf C,489.9680366,traits.at.species.level
ANGELICA GENUFLEXA,Leaf K,29.006224,traits.at.species.level
ANGELICA GENUFLEXA,Leaf N,50.88371952,traits.at.species.level
ANGELICA GENUFLEXA,Leaf P,5.1838826,traits.at.species.level
ANGELICA GENUFLEXA,SLA,1.429453083,traits.at.species.level
ANGELICA SYLVESTRIS,Height,0.899333333333334,traits.at.species.level
ANGELICA SYLVESTRIS,LA,31428.5525,traits.at.species.level
ANGELICA SYLVESTRIS,Leaf C,433.130284884373,traits.at.species.level
ANGELICA SYLVESTRIS,Leaf N,28.9488135014174,traits.at.species.level
ANGELICA SYLVESTRIS,Leaf P,3.73333333333333,traits.at.species.level
ANGELICA SYLVESTRIS,Seed dry mass,0.706,traits.at.species.level
ANGELICA SYLVESTRIS,SLA,26.7472470332032,traits.at.species.level
ANTENNARIA ALPINA,Height,0.05935,traits.at.species.level
ANTENNARIA ALPINA,LA,33.3925925925926,traits.at.species.level
ANTENNARIA ALPINA,Leaf C,443.8975,traits.at.species.level
ANTENNARIA ALPINA,Leaf N,18.5025,traits.at.species.level
ANTENNARIA ALPINA,SLA,15.8415495199311,traits.at.species.level
ANTENNARIA DIOICA,Height,0.103255656300639,traits.at.species.level
ANTENNARIA DIOICA,LA,57.1999039147287,traits.at.species.level
ANTENNARIA DIOICA,Leaf C,443.535288551764,traits.at.species.level
ANTENNARIA DIOICA,Leaf N,15.5330064368719,traits.at.species.level
ANTENNARIA DIOICA,Leaf P,2.5,traits.at.species.level
ANTENNARIA DIOICA,Seed dry mass,0.05175,traits.at.species.level
ANTENNARIA DIOICA,SLA,19.3976927999916,traits.at.species.level
ANTENNARIA NEGLECTA,Height,0.4,traits.at.species.level
ANTENNARIA NEGLECTA,Leaf C,428.5676,traits.at.species.level
ANTENNARIA NEGLECTA,Leaf N,14.9363333333333,traits.at.species.level
ANTENNARIA NEGLECTA,Leaf P,1.4,traits.at.species.level
ANTENNARIA NEGLECTA,Seed dry mass,0.083,traits.at.species.level
ANTENNARIA NEGLECTA,SLA,17.2869743500024,traits.at.species.level
ANTENNARIA PARVIFOLIA,Height,0.0182857142857143,traits.at.species.level
ANTENNARIA PARVIFOLIA,LA,65.478,traits.at.species.level
ANTENNARIA PARVIFOLIA,Leaf C,438.403333333333,traits.at.species.level
ANTENNARIA PARVIFOLIA,Leaf N,12.7766666666667,traits.at.species.level
ANTENNARIA PARVIFOLIA,Leaf P,1.525,traits.at.species.level
ANTENNARIA PARVIFOLIA,Seed dry mass,0.061,traits.at.species.level
ANTENNARIA PARVIFOLIA,SLA,14.1770816827736,traits.at.species.level
ANTENNARIA ROSEA,Height,0.0910625,traits.at.species.level
ANTENNARIA ROSEA,SLA,23.6165603038153,traits.at.species.level
ANTHOXANTHUM ODORATUM,Height,0.186447575757727,traits.at.species.level
ANTHOXANTHUM ODORATUM,LA,1808.33489757775,traits.at.species.level
ANTHOXANTHUM ODORATUM,Leaf C,461.483908627019,traits.at.species.level
ANTHOXANTHUM ODORATUM,Leaf K,18.1686772700133,traits.at.species.level
ANTHOXANTHUM ODORATUM,Leaf N,25.0539056709454,traits.at.species.level
ANTHOXANTHUM ODORATUM,Leaf P,2.47455008322514,traits.at.species.level
ANTHOXANTHUM ODORATUM,Seed dry mass,0.402245566274379,traits.at.species.level
ANTHOXANTHUM ODORATUM,SLA,25.480866478334,traits.at.species.level
ANTHRISCUS CAUCALIS,SLA,37.70496785,traits.at.species.level
ANTHRISCUS SYLVESTRIS,Height,0.908333333333333,traits.at.species.level
ANTHRISCUS SYLVESTRIS,LA,11639.8752380952,traits.at.species.level
ANTHRISCUS SYLVESTRIS,Leaf C,444.928797320528,traits.at.species.level
ANTHRISCUS SYLVESTRIS,Leaf N,28.3781367505219,traits.at.species.level
ANTHRISCUS SYLVESTRIS,Leaf P,4.03333333333333,traits.at.species.level
ANTHRISCUS SYLVESTRIS,Seed dry mass,3.8434,traits.at.species.level
ANTHRISCUS SYLVESTRIS,SLA,35.6057130468409,traits.at.species.level
ANTHYLLIS ALPESTRIS,Height,0.2,traits.at.species.level
APERA SPICA-VENTI,Height,0.3578571429,traits.at.species.level
APERA SPICA-VENTI,LA,519.9589126,traits.at.species.level
APERA SPICA-VENTI,SLA,31.56375955,traits.at.species.level
APHANES ARVENSIS,Height,0.075,traits.at.species.level
APHANES ARVENSIS,LA,38,traits.at.species.level
APHANES ARVENSIS,Seed dry mass,0.1695,traits.at.species.level
APHANES ARVENSIS,SLA,16.2272727272727,traits.at.species.level
APIUM GRAVEOLENS,Height,2,traits.at.species.level
APOCYNUM CANNABINUM,Height,0.641508333333333,traits.at.species.level
APOCYNUM CANNABINUM,LA,1314.03333333333,traits.at.species.level
APOCYNUM CANNABINUM,Leaf C,450.36270608,traits.at.species.level
APOCYNUM CANNABINUM,Leaf K,7.75205735,traits.at.species.level
APOCYNUM CANNABINUM,Leaf N,18.232564714,traits.at.species.level
APOCYNUM CANNABINUM,Leaf P,0.991539465,traits.at.species.level
APOCYNUM CANNABINUM,Seed dry mass,0.808,traits.at.species.level
APOCYNUM CANNABINUM,SLA,16.4550785596225,traits.at.species.level
ARABIDOPSIS LYRATA,Height,0.25,traits.at.species.level
ARABIDOPSIS LYRATA,Seed dry mass,0.176,traits.at.species.level
ARABIDOPSIS LYRATA,SLA,25.0054920473333,traits.at.species.level
ARABIDOPSIS THALIANA,Height,0.2,traits.at.species.level
ARABIDOPSIS THALIANA,Leaf N,35.7,traits.at.species.level
ARABIDOPSIS THALIANA,SLA,32.65610829,traits.at.species.level
ARABIS HIRSUTA,Height,0.4,traits.at.species.level
ARABIS HIRSUTA,LA,74.3033333333333,traits.at.species.level
ARABIS HIRSUTA,Leaf C,450.91,traits.at.species.level
ARABIS HIRSUTA,Leaf N,21.66,traits.at.species.level
ARABIS HIRSUTA,Seed dry mass,0.095,traits.at.species.level
ARABIS HIRSUTA,SLA,19.6494867203859,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,Height,0.181135,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,LA,262.827356380892,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,Leaf C,503.868569172727,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,Leaf N,10.1968559064839,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,Leaf P,2.52919434117466,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,Seed dry mass,5.087,traits.at.species.level
ARCTOSTAPHYLOS UVA-URSI,SLA,11.5566979637844,traits.at.species.level
ARCTOTHECA CALENDULA,Height,1.07449806444444,traits.at.species.level
ARCTOTHECA CALENDULA,LA,644.066666666667,traits.at.species.level
ARCTOTHECA CALENDULA,Leaf C,380.9394347,traits.at.species.level
ARCTOTHECA CALENDULA,Leaf K,28.53862,traits.at.species.level
ARCTOTHECA CALENDULA,Leaf N,40.8901827114286,traits.at.species.level
ARCTOTHECA CALENDULA,Leaf P,3.58733789571429,traits.at.species.level
ARCTOTHECA CALENDULA,Seed dry mass,1.1169925,traits.at.species.level
ARCTOTHECA CALENDULA,SLA,29.2783925218284,traits.at.species.level
ARCTOUS ALPINA,Height,0.0725277777777778,traits.at.species.level
ARCTOUS ALPINA,LA,187.1865,traits.at.species.level
ARCTOUS ALPINA,Leaf C,554.612994189561,traits.at.species.level
ARCTOUS ALPINA,Leaf N,15.1042542735043,traits.at.species.level
ARCTOUS ALPINA,Leaf P,1.46730769230769,traits.at.species.level
ARCTOUS ALPINA,SLA,11.8061646714284,traits.at.species.level
ARENARIA SERPYLLIFOLIA,Height,0.214142857142857,traits.at.species.level
ARENARIA SERPYLLIFOLIA,LA,7.23636363636364,traits.at.species.level
ARENARIA SERPYLLIFOLIA,Leaf N,8.06666666666667,traits.at.species.level
ARENARIA SERPYLLIFOLIA,Leaf P,3.46666666666667,traits.at.species.level
ARENARIA SERPYLLIFOLIA,Seed dry mass,0.0825,traits.at.species.level
ARENARIA SERPYLLIFOLIA,SLA,20.250141944086,traits.at.species.level
ARGEMONE OCHROLEUCA,Height,0.6625,traits.at.species.level
ARGEMONE OCHROLEUCA,LA,4333,traits.at.species.level
ARGEMONE OCHROLEUCA,Seed dry mass,2.209,traits.at.species.level
ARGEMONE OCHROLEUCA,SLA,7.3,traits.at.species.level
ARGEMONE POLYANTHEMOS,Leaf C,391.54,traits.at.species.level
ARGEMONE POLYANTHEMOS,Leaf N,40.15,traits.at.species.level
ARGEMONE POLYANTHEMOS,SLA,12.3827392120038,traits.at.species.level
ARGYROTEGIUM FORDIANUM,Height,0.111,traits.at.species.level
ARGYROTEGIUM FORDIANUM,LA,60.359,traits.at.species.level
ARGYROTEGIUM FORDIANUM,Seed dry mass,0.08706595,traits.at.species.level
ARGYROTEGIUM FORDIANUM,SLA,14.720287234,traits.at.species.level
ARISTIDA ADSCENSIONIS,Height,0.247777777777778,traits.at.species.level
ARISTIDA ADSCENSIONIS,LA,92.7835184121495,traits.at.species.level
ARISTIDA ADSCENSIONIS,Leaf C,453.524143241547,traits.at.species.level
ARISTIDA ADSCENSIONIS,Leaf K,13.274721064565,traits.at.species.level
ARISTIDA ADSCENSIONIS,Leaf N,16.4947769757089,traits.at.species.level
ARISTIDA ADSCENSIONIS,Leaf P,1.68295036834899,traits.at.species.level
ARISTIDA ADSCENSIONIS,Seed dry mass,1.535,traits.at.species.level
ARISTIDA ADSCENSIONIS,SLA,22.1403029766711,traits.at.species.level
ARISTIDA CALYCINA,Height,0.8,traits.at.species.level
ARISTIDA CALYCINA,LA,100,traits.at.species.level
ARISTIDA CALYCINA,Leaf C,432.095641066667,traits.at.species.level
ARISTIDA CALYCINA,Leaf K,8.25265423428571,traits.at.species.level
ARISTIDA CALYCINA,Leaf N,11.9816168333333,traits.at.species.level
ARISTIDA CALYCINA,Leaf P,1.34490225377143,traits.at.species.level
ARISTIDA CALYCINA,SLA,4.498040349,traits.at.species.level
ARISTIDA CONTORTA,Height,0.723025,traits.at.species.level
ARISTIDA CONTORTA,LA,26.59,traits.at.species.level
ARISTIDA CONTORTA,Seed dry mass,1.09888783333333,traits.at.species.level
ARISTIDA CONTORTA,SLA,9.76290618181818,traits.at.species.level
ARISTIDA JUNCIFORMIS,Leaf C,487.319640866667,traits.at.species.level
ARISTIDA JUNCIFORMIS,Leaf K,7.441765,traits.at.species.level
ARISTIDA JUNCIFORMIS,Leaf N,10.52140104,traits.at.species.level
ARISTIDA JUNCIFORMIS,Leaf P,1.62048433333333,traits.at.species.level
ARISTIDA JUNCIFORMIS,SLA,95.3888770466667,traits.at.species.level
ARISTIDA LATIFOLIA,Height,0.8,traits.at.species.level
ARISTIDA LATIFOLIA,LA,127.16175,traits.at.species.level
ARISTIDA LATIFOLIA,Leaf N,6.80333333333333,traits.at.species.level
ARISTIDA LATIFOLIA,Leaf P,0.84,traits.at.species.level
ARISTIDA LATIFOLIA,Seed dry mass,0.465,traits.at.species.level
ARISTIDA LATIFOLIA,SLA,8.08999999999999,traits.at.species.level
ARISTIDA OLIGANTHA,Leaf C,420.26,traits.at.species.level
ARISTIDA OLIGANTHA,Leaf N,14.63,traits.at.species.level
ARISTIDA OLIGANTHA,SLA,15.3899454294139,traits.at.species.level
ARISTIDA PURPURASCENS,Height,0.340094339622642,traits.at.species.level
ARISTIDA PURPURASCENS,Seed dry mass,0.732185454545455,traits.at.species.level
ARISTIDA PURPURASCENS,SLA,13.0507463150385,traits.at.species.level
ARISTIDA PURPUREA,Height,0.073125,traits.at.species.level
ARISTIDA PURPUREA,LA,22.8172727272727,traits.at.species.level
ARISTIDA PURPUREA,Leaf C,406.6325,traits.at.species.level
ARISTIDA PURPUREA,Leaf N,10.425,traits.at.species.level
ARISTIDA PURPUREA,Leaf P,0.58,traits.at.species.level
ARISTIDA PURPUREA,Seed dry mass,2.053,traits.at.species.level
ARISTIDA PURPUREA,SLA,6.84478206990151,traits.at.species.level
ARISTIDA STRICTA,SLA,5.943,traits.at.species.level
ARMERIA MARITIMA,Height,0.102,traits.at.species.level
ARMERIA MARITIMA,LA,66.0409523809524,traits.at.species.level
ARMERIA MARITIMA,Leaf N,23.0133333333333,traits.at.species.level
ARMERIA MARITIMA,SLA,13.7512990900567,traits.at.species.level
ARNEBIA EUCHROMA,Height,0.25,traits.at.species.level
ARNEBIA EUCHROMA,LA,341,traits.at.species.level
ARNEBIA EUCHROMA,SLA,8,traits.at.species.level
ARNICA FULGENS,Leaf C,410.9778165,traits.at.species.level
ARNICA FULGENS,Leaf K,44.785062,traits.at.species.level
ARNICA FULGENS,Leaf N,19.75344065,traits.at.species.level
ARNICA FULGENS,Leaf P,9.7107885,traits.at.species.level
ARNICA FULGENS,SLA,21.05780202,traits.at.species.level
ARNICA MONTANA,Height,0.199461538461538,traits.at.species.level
ARNICA MONTANA,LA,1910.1,traits.at.species.level
ARNICA MONTANA,Leaf C,421.334,traits.at.species.level
ARNICA MONTANA,Leaf N,17.00014075,traits.at.species.level
ARNICA MONTANA,Leaf P,1.44,traits.at.species.level
ARNICA MONTANA,SLA,15.87375,traits.at.species.level
ARNICA SORORIA,SLA,21.48686131,traits.at.species.level
ARRHENATHERUM ELATIUS,Height,0.244068544596479,traits.at.species.level
ARRHENATHERUM ELATIUS,LA,1610.91843369921,traits.at.species.level
ARRHENATHERUM ELATIUS,Leaf C,448.72051137275,traits.at.species.level
ARRHENATHERUM ELATIUS,Leaf K,17.47001692263,traits.at.species.level
ARRHENATHERUM ELATIUS,Leaf N,29.9053203799242,traits.at.species.level
ARRHENATHERUM ELATIUS,Leaf P,3.30629975511104,traits.at.species.level
ARRHENATHERUM ELATIUS,Seed dry mass,2.62323562428571,traits.at.species.level
ARRHENATHERUM ELATIUS,SLA,29.0814871980257,traits.at.species.level
ARTEMISIA ANETHIFOLIA,Height,0.25,traits.at.species.level
ARTEMISIA ANETHIFOLIA,LA,35.76047505,traits.at.species.level
ARTEMISIA ANETHIFOLIA,Leaf N,31.06,traits.at.species.level
ARTEMISIA ANETHIFOLIA,Leaf P,2.21,traits.at.species.level
ARTEMISIA ANETHIFOLIA,SLA,14.32879962,traits.at.species.level
ARTEMISIA CAMPESTRIS,Height,0.38097619047619,traits.at.species.level
ARTEMISIA CAMPESTRIS,LA,206.080967741936,traits.at.species.level
ARTEMISIA CAMPESTRIS,Leaf C,445.402,traits.at.species.level
ARTEMISIA CAMPESTRIS,Leaf N,18.888,traits.at.species.level
ARTEMISIA CAMPESTRIS,Leaf P,2.49,traits.at.species.level
ARTEMISIA CAMPESTRIS,Seed dry mass,0.093643661276392,traits.at.species.level
ARTEMISIA CAMPESTRIS,SLA,17.4200204156694,traits.at.species.level
ARTEMISIA DRACUNCULUS,Height,0.656190476190476,traits.at.species.level
ARTEMISIA DRACUNCULUS,LA,111.931821919524,traits.at.species.level
ARTEMISIA DRACUNCULUS,Leaf C,462.212777777778,traits.at.species.level
ARTEMISIA DRACUNCULUS,Leaf N,25.7131818181818,traits.at.species.level
ARTEMISIA DRACUNCULUS,Leaf P,3.59333333333333,traits.at.species.level
ARTEMISIA DRACUNCULUS,Seed dry mass,0.055,traits.at.species.level
ARTEMISIA DRACUNCULUS,SLA,16.5486453111413,traits.at.species.level
ARTEMISIA FRIGIDA,Height,0.15,traits.at.species.level
ARTEMISIA FRIGIDA,LA,122.987263668014,traits.at.species.level
ARTEMISIA FRIGIDA,Leaf C,488.244680897502,traits.at.species.level
ARTEMISIA FRIGIDA,Leaf K,19.7285739726253,traits.at.species.level
ARTEMISIA FRIGIDA,Leaf N,25.0771721993861,traits.at.species.level
ARTEMISIA FRIGIDA,Leaf P,1.96980199121702,traits.at.species.level
ARTEMISIA FRIGIDA,SLA,15.806715103844,traits.at.species.level
ARTEMISIA LUDOVICIANA,LA,219,traits.at.species.level
ARTEMISIA LUDOVICIANA,Leaf C,447.629307692308,traits.at.species.level
ARTEMISIA LUDOVICIANA,Leaf N,18.7653846153846,traits.at.species.level
ARTEMISIA LUDOVICIANA,SLA,17.3693792207664,traits.at.species.level
ARTEMISIA MONGOLICA,Height,0.5,traits.at.species.level
ARTEMISIA MONGOLICA,LA,384.52,traits.at.species.level
ARTEMISIA MONGOLICA,Leaf C,461.578102670844,traits.at.species.level
ARTEMISIA MONGOLICA,Leaf K,36.6414480593152,traits.at.species.level
ARTEMISIA MONGOLICA,Leaf N,32.6659721089528,traits.at.species.level
ARTEMISIA MONGOLICA,Leaf P,2.10806625972666,traits.at.species.level
ARTEMISIA MONGOLICA,SLA,26.2800717932906,traits.at.species.level
ARTEMISIA PALUSTRIS,LA,108.870969265,traits.at.species.level
ARTEMISIA PALUSTRIS,SLA,16.86978872,traits.at.species.level
ARTEMISIA SCOPARIA,Height,0.3996,traits.at.species.level
ARTEMISIA SCOPARIA,LA,73.0172453725026,traits.at.species.level
ARTEMISIA SCOPARIA,Leaf C,456.817144861091,traits.at.species.level
ARTEMISIA SCOPARIA,Leaf K,18.3942558153763,traits.at.species.level
ARTEMISIA SCOPARIA,Leaf N,20.9566285481648,traits.at.species.level
ARTEMISIA SCOPARIA,Leaf P,2.31172416092116,traits.at.species.level
ARTEMISIA SCOPARIA,SLA,16.871498438292,traits.at.species.level
ARTEMISIA SCOPULORUM,Height,0.105025,traits.at.species.level
ARTEMISIA SCOPULORUM,LA,297.873529411765,traits.at.species.level
ARTEMISIA SCOPULORUM,Leaf C,431.282222221111,traits.at.species.level
ARTEMISIA SCOPULORUM,Leaf N,23.9671111111556,traits.at.species.level
ARTEMISIA SCOPULORUM,SLA,15.424334454062,traits.at.species.level
ARTEMISIA SIEVERSIANA,Height,0.8,traits.at.species.level
ARTEMISIA SIEVERSIANA,LA,2820.23365738417,traits.at.species.level
ARTEMISIA SIEVERSIANA,Leaf C,454.16668335,traits.at.species.level
ARTEMISIA SIEVERSIANA,Leaf N,33.033667334,traits.at.species.level
ARTEMISIA SIEVERSIANA,Leaf P,2.02856124,traits.at.species.level
ARTEMISIA SIEVERSIANA,SLA,65.8547420627098,traits.at.species.level
ARTEMISIA TRIDENTATA,Height,0.711524137931035,traits.at.species.level
ARTEMISIA TRIDENTATA,LA,93.6604310344828,traits.at.species.level
ARTEMISIA TRIDENTATA,Leaf C,463.616111111111,traits.at.species.level
ARTEMISIA TRIDENTATA,Leaf N,19.2874391666667,traits.at.species.level
ARTEMISIA TRIDENTATA,Leaf P,2.6691324,traits.at.species.level
ARTEMISIA TRIDENTATA,Seed dry mass,0.2,traits.at.species.level
ARTEMISIA TRIDENTATA,SLA,10.409762439747,traits.at.species.level
ARTEMISIA TRIPARTITA,Leaf C,497.16295277619,traits.at.species.level
ARTEMISIA TRIPARTITA,Leaf K,23.0244961,traits.at.species.level
ARTEMISIA TRIPARTITA,Leaf N,29.1564256633333,traits.at.species.level
ARTEMISIA TRIPARTITA,Leaf P,3.11241834333333,traits.at.species.level
ARTEMISIA TRIPARTITA,SLA,12.6021140463636,traits.at.species.level
ARTEMISIA VULGARIS,Height,0.918493623197102,traits.at.species.level
ARTEMISIA VULGARIS,LA,3685.7875,traits.at.species.level
ARTEMISIA VULGARIS,Leaf C,421.2777778,traits.at.species.level
ARTEMISIA VULGARIS,Leaf N,35.743333332,traits.at.species.level
ARTEMISIA VULGARIS,Seed dry mass,0.137,traits.at.species.level
ARTEMISIA VULGARIS,SLA,33.5526801326127,traits.at.species.level
ARTHROPODIUM CURVIPES,Height,1.08305184166667,traits.at.species.level
ARTHROPODIUM CURVIPES,Seed dry mass,0.324925,traits.at.species.level
ARTHROPODIUM CURVIPES,SLA,46.4276411666667,traits.at.species.level
ARTHROPODIUM MINUS,Height,0.2475,traits.at.species.level
ARTHROPODIUM MINUS,LA,255.61568,traits.at.species.level
ARTHROPODIUM MINUS,Seed dry mass,2.2,traits.at.species.level
ARTHROPODIUM MINUS,SLA,16.4617021276298,traits.at.species.level
